,teacher_inst,teacher_id,learner_inst,workerid,rf,color,safe_dangerous,confidence,true_value,correct,correct_confidence,incorrect_confidence,n_safe_colors,safe,match_inst
1166,doing,s_40,showing,L_1166,ooo,blue,safe,100,safe,True,100.0,,3,True,doing-showing
1167,showing,s_23,doing,L_1167,xox,blue,dangerous,93,dangerous,True,93.0,,1,False,showing-doing
1168,doing,s_54,showing,L_1168,xxx,blue,safe,80,dangerous,False,,80.0,0,True,doing-showing
1169,showing,s_26,doing,L_1169,oxo,blue,dangerous,27,safe,False,,27.0,2,False,showing-doing
1170,showing,s_31,doing,L_1170,oox,blue,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
1171,doing,s_38,showing,L_1171,xox,blue,dangerous,91,dangerous,True,91.0,,1,False,doing-showing
1172,showing,s_24,doing,L_1172,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-doing
1173,showing,s_28,doing,L_1173,oxx,blue,safe,42,dangerous,False,,42.0,1,True,showing-doing
1174,showing,s_51,doing,L_1174,xox,blue,dangerous,2,dangerous,True,2.0,,1,False,showing-doing
1175,showing,s_45,doing,L_1175,ooo,blue,dangerous,100,safe,False,,100.0,3,False,showing-doing
1176,showing,s_26,showing,L_1176,xox,blue,dangerous,62,dangerous,True,62.0,,1,False,showing-showing
1177,doing,s_40,doing,L_1177,xxo,blue,safe,74,safe,True,74.0,,1,True,doing-doing
1178,doing,s_1,doing,L_1178,oxx,blue,dangerous,41,dangerous,True,41.0,,1,False,doing-doing
1179,doing,s_29,showing,L_1179,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1180,showing,s_19,doing,L_1180,xxx,blue,safe,85,dangerous,False,,85.0,0,True,showing-doing
1181,showing,s_39,doing,L_1181,xxx,blue,safe,96,dangerous,False,,96.0,0,True,showing-doing
1182,doing,s_1,showing,L_1182,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1183,doing,s_1,showing,L_1183,ooo,blue,safe,100,safe,True,100.0,,3,True,doing-showing
1184,showing,s_55,doing,L_1184,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1185,doing,s_57,doing,L_1185,oxo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1186,doing,s_34,doing,L_1186,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1187,doing,s_22,showing,L_1187,oxx,blue,safe,19,dangerous,False,,19.0,1,True,doing-showing
1188,doing,s_15,doing,L_1188,oxx,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-doing
1189,doing,s_34,showing,L_1189,ooo,blue,safe,100,safe,True,100.0,,3,True,doing-showing
1190,doing,s_48,showing,L_1190,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1191,showing,s_4,doing,L_1191,xoo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1192,showing,s_0,showing,L_1192,ooo,blue,safe,47,safe,True,47.0,,3,True,showing-showing
1193,showing,s_4,doing,L_1193,oxx,blue,safe,31,dangerous,False,,31.0,1,True,showing-doing
1194,doing,s_15,showing,L_1194,xxx,blue,safe,100,dangerous,False,,100.0,0,True,doing-showing
1195,showing,s_51,showing,L_1195,xxx,blue,safe,90,dangerous,False,,90.0,0,True,showing-showing
1196,doing,s_9,showing,L_1196,xxx,blue,safe,100,dangerous,False,,100.0,0,True,doing-showing
1197,doing,s_52,doing,L_1197,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1198,showing,s_16,doing,L_1198,xoo,blue,safe,99,safe,True,99.0,,2,True,showing-doing
1199,doing,s_47,showing,L_1199,xxx,blue,safe,76,dangerous,False,,76.0,0,True,doing-showing
1200,showing,s_13,doing,L_1200,xox,blue,safe,100,dangerous,False,,100.0,1,True,showing-doing
1201,showing,s_46,doing,L_1201,xox,blue,dangerous,0,dangerous,True,0.0,,1,False,showing-doing
1202,showing,s_17,doing,L_1202,xoo,blue,safe,59,safe,True,59.0,,2,True,showing-doing
1203,doing,s_32,showing,L_1203,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1204,doing,s_37,doing,L_1204,xox,blue,safe,71,dangerous,False,,71.0,1,True,doing-doing
1205,doing,s_34,showing,L_1205,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1206,showing,s_53,showing,L_1206,xxx,blue,safe,98,dangerous,False,,98.0,0,True,showing-showing
1207,doing,s_36,doing,L_1207,xxx,blue,safe,73,dangerous,False,,73.0,0,True,doing-doing
1208,doing,s_14,showing,L_1208,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
1209,doing,s_54,doing,L_1209,xxx,blue,dangerous,62,dangerous,True,62.0,,0,False,doing-doing
1210,doing,s_44,doing,L_1210,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1211,doing,s_56,doing,L_1211,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1212,doing,s_33,doing,L_1212,oox,blue,dangerous,91,dangerous,True,91.0,,2,False,doing-doing
1213,doing,s_48,showing,L_1213,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1214,showing,s_28,doing,L_1214,oox,blue,dangerous,92,dangerous,True,92.0,,2,False,showing-doing
1215,showing,s_17,doing,L_1215,xox,blue,dangerous,78,dangerous,True,78.0,,1,False,showing-doing
1216,showing,s_24,showing,L_1216,oxx,blue,dangerous,50,dangerous,True,50.0,,1,False,showing-showing
1217,showing,s_7,showing,L_1217,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1218,showing,s_16,showing,L_1218,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1219,doing,s_3,doing,L_1219,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-doing
1220,showing,s_55,doing,L_1220,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
1221,doing,s_33,doing,L_1221,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1222,showing,s_12,doing,L_1222,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
1223,doing,s_1,doing,L_1223,ooo,blue,safe,100,safe,True,100.0,,3,True,doing-doing
1224,doing,s_37,doing,L_1224,oxx,blue,dangerous,49,dangerous,True,49.0,,1,False,doing-doing
1225,doing,s_52,showing,L_1225,xxx,blue,safe,72,dangerous,False,,72.0,0,True,doing-showing
1226,showing,s_39,showing,L_1226,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-showing
1227,showing,s_19,showing,L_1227,xxo,blue,dangerous,64,safe,False,,64.0,1,False,showing-showing
1228,showing,s_39,showing,L_1228,ooo,blue,safe,66,safe,True,66.0,,3,True,showing-showing
1229,doing,s_52,doing,L_1229,xox,blue,safe,90,dangerous,False,,90.0,1,True,doing-doing
1230,showing,s_51,showing,L_1230,xxx,blue,safe,100,dangerous,False,,100.0,0,True,showing-showing
1231,showing,s_13,doing,L_1231,oxo,blue,safe,68,safe,True,68.0,,2,True,showing-doing
1232,showing,s_23,showing,L_1232,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-showing
1233,showing,s_13,doing,L_1233,oox,blue,dangerous,64,dangerous,True,64.0,,2,False,showing-doing
1234,showing,s_50,doing,L_1234,oxo,blue,dangerous,70,safe,False,,70.0,2,False,showing-doing
1235,doing,s_15,doing,L_1235,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-doing
1236,doing,s_8,doing,L_1236,xoo,blue,safe,99,safe,True,99.0,,2,True,doing-doing
1237,doing,s_33,doing,L_1237,ooo,blue,safe,66,safe,True,66.0,,3,True,doing-doing
1238,showing,s_45,showing,L_1238,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-showing
1239,doing,s_1,doing,L_1239,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1240,showing,s_49,doing,L_1240,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1241,doing,s_40,showing,L_1241,xxo,blue,dangerous,76,safe,False,,76.0,1,False,doing-showing
1242,showing,s_6,doing,L_1242,oox,blue,dangerous,100,dangerous,True,100.0,,2,False,showing-doing
1243,showing,s_16,showing,L_1243,oxo,blue,safe,82,safe,True,82.0,,2,True,showing-showing
1244,showing,s_49,doing,L_1244,xox,blue,dangerous,99,dangerous,True,99.0,,1,False,showing-doing
1245,showing,s_18,doing,L_1245,xxo,blue,safe,97,safe,True,97.0,,1,True,showing-doing
1246,doing,s_54,doing,L_1246,oox,blue,dangerous,81,dangerous,True,81.0,,2,False,doing-doing
1247,doing,s_29,doing,L_1247,xxx,blue,safe,100,dangerous,False,,100.0,0,True,doing-doing
1248,doing,s_57,showing,L_1248,xox,blue,dangerous,97,dangerous,True,97.0,,1,False,doing-showing
1249,doing,s_10,showing,L_1249,xoo,blue,safe,27,safe,True,27.0,,2,True,doing-showing
1250,showing,s_51,doing,L_1250,ooo,blue,safe,100,safe,True,100.0,,3,True,showing-doing
1251,doing,s_27,showing,L_1251,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1252,doing,s_42,showing,L_1252,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1253,showing,s_53,showing,L_1253,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1254,showing,s_26,doing,L_1254,xxo,blue,safe,70,safe,True,70.0,,1,True,showing-doing
1255,showing,s_49,showing,L_1255,ooo,blue,safe,100,safe,True,100.0,,3,True,showing-showing
1256,showing,s_51,doing,L_1256,ooo,blue,safe,91,safe,True,91.0,,3,True,showing-doing
1257,doing,s_36,showing,L_1257,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1258,doing,s_22,showing,L_1258,ooo,blue,safe,74,safe,True,74.0,,3,True,doing-showing
1259,showing,s_46,showing,L_1259,xxx,blue,safe,50,dangerous,False,,50.0,0,True,showing-showing
1260,showing,s_46,doing,L_1260,oox,blue,safe,66,dangerous,False,,66.0,2,True,showing-doing
1261,showing,s_0,doing,L_1261,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-doing
1262,doing,s_47,doing,L_1262,oox,blue,dangerous,17,dangerous,True,17.0,,2,False,doing-doing
1263,doing,s_22,showing,L_1263,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1264,showing,s_55,showing,L_1264,xoo,blue,safe,84,safe,True,84.0,,2,True,showing-showing
1265,doing,s_27,doing,L_1265,ooo,blue,safe,66,safe,True,66.0,,3,True,doing-doing
1266,showing,s_6,showing,L_1266,oxx,blue,dangerous,85,dangerous,True,85.0,,1,False,showing-showing
1267,doing,s_5,doing,L_1267,xxo,blue,safe,89,safe,True,89.0,,1,True,doing-doing
1268,doing,s_8,showing,L_1268,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
1269,showing,s_23,showing,L_1269,oox,blue,dangerous,100,dangerous,True,100.0,,2,False,showing-showing
1270,showing,s_19,showing,L_1270,oxx,blue,dangerous,86,dangerous,True,86.0,,1,False,showing-showing
1271,showing,s_39,showing,L_1271,oxx,blue,dangerous,70,dangerous,True,70.0,,1,False,showing-showing
1272,doing,s_3,showing,L_1272,xxx,blue,safe,100,dangerous,False,,100.0,0,True,doing-showing
1273,doing,s_42,showing,L_1273,ooo,blue,safe,0,safe,True,0.0,,3,True,doing-showing
1274,showing,s_46,showing,L_1274,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1275,showing,s_53,doing,L_1275,xox,blue,dangerous,95,dangerous,True,95.0,,1,False,showing-doing
1276,doing,s_54,doing,L_1276,oxx,blue,dangerous,4,dangerous,True,4.0,,1,False,doing-doing
1277,showing,s_16,showing,L_1277,oox,blue,dangerous,95,dangerous,True,95.0,,2,False,showing-showing
1278,doing,s_1,showing,L_1278,xoo,blue,safe,81,safe,True,81.0,,2,True,doing-showing
1279,doing,s_57,showing,L_1279,oxo,blue,dangerous,96,safe,False,,96.0,2,False,doing-showing
1280,showing,s_20,doing,L_1280,xox,blue,dangerous,65,dangerous,True,65.0,,1,False,showing-doing
1281,doing,s_5,doing,L_1281,oox,blue,dangerous,73,dangerous,True,73.0,,2,False,doing-doing
1282,showing,s_25,doing,L_1282,oxx,blue,safe,35,dangerous,False,,35.0,1,True,showing-doing
1283,doing,s_57,showing,L_1283,xxx,blue,dangerous,62,dangerous,True,62.0,,0,False,doing-showing
1284,showing,s_12,doing,L_1284,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
1285,doing,s_34,showing,L_1285,oox,blue,dangerous,100,dangerous,True,100.0,,2,False,doing-showing
1286,doing,s_14,showing,L_1286,xxo,blue,safe,99,safe,True,99.0,,1,True,doing-showing
1287,doing,s_56,doing,L_1287,xxo,blue,dangerous,89,safe,False,,89.0,1,False,doing-doing
1288,showing,s_7,doing,L_1288,oxx,blue,dangerous,66,dangerous,True,66.0,,1,False,showing-doing
1289,showing,s_17,showing,L_1289,oxx,blue,dangerous,79,dangerous,True,79.0,,1,False,showing-showing
1290,showing,s_51,doing,L_1290,xoo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1291,doing,s_40,showing,L_1291,oxx,blue,safe,100,dangerous,False,,100.0,1,True,doing-showing
1292,doing,s_15,showing,L_1292,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1293,doing,s_30,doing,L_1293,xxx,blue,safe,100,dangerous,False,,100.0,0,True,doing-doing
1294,doing,s_1,doing,L_1294,xxx,blue,safe,33,dangerous,False,,33.0,0,True,doing-doing
1295,doing,s_34,showing,L_1295,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1296,doing,s_8,showing,L_1296,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1297,showing,s_0,showing,L_1297,xox,blue,dangerous,24,dangerous,True,24.0,,1,False,showing-showing
1298,doing,s_34,doing,L_1298,xxx,blue,safe,74,dangerous,False,,74.0,0,True,doing-doing
1299,doing,s_22,doing,L_1299,xxx,blue,safe,20,dangerous,False,,20.0,0,True,doing-doing
1300,doing,s_22,doing,L_1300,oox,blue,dangerous,100,dangerous,True,100.0,,2,False,doing-doing
1301,doing,s_44,doing,L_1301,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1302,doing,s_27,doing,L_1302,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1303,showing,s_6,doing,L_1303,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-doing
1304,doing,s_48,showing,L_1304,oxx,blue,dangerous,71,dangerous,True,71.0,,1,False,doing-showing
1305,showing,s_6,showing,L_1305,xox,blue,dangerous,66,dangerous,True,66.0,,1,False,showing-showing
1306,doing,s_29,doing,L_1306,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-doing
1307,doing,s_14,doing,L_1307,xxx,blue,safe,83,dangerous,False,,83.0,0,True,doing-doing
1308,showing,s_12,showing,L_1308,xxo,blue,safe,52,safe,True,52.0,,1,True,showing-showing
1309,showing,s_20,showing,L_1309,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-showing
1310,showing,s_39,doing,L_1310,xoo,blue,safe,68,safe,True,68.0,,2,True,showing-doing
1311,doing,s_3,showing,L_1311,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1312,doing,s_10,showing,L_1312,ooo,blue,safe,20,safe,True,20.0,,3,True,doing-showing
1313,doing,s_30,doing,L_1313,oxx,blue,dangerous,80,dangerous,True,80.0,,1,False,doing-doing
1314,showing,s_21,showing,L_1314,xxo,blue,safe,89,safe,True,89.0,,1,True,showing-showing
1315,doing,s_36,showing,L_1315,oxo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1316,doing,s_22,doing,L_1316,xxx,blue,safe,10,dangerous,False,,10.0,0,True,doing-doing
1317,doing,s_52,showing,L_1317,oxo,blue,dangerous,100,safe,False,,100.0,2,False,doing-showing
1318,doing,s_14,doing,L_1318,oxo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1319,doing,s_36,showing,L_1319,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1320,doing,s_1,doing,L_1320,xxx,blue,safe,76,dangerous,False,,76.0,0,True,doing-doing
1321,showing,s_31,doing,L_1321,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-doing
1322,showing,s_53,doing,L_1322,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1323,doing,s_5,doing,L_1323,xox,blue,safe,24,dangerous,False,,24.0,1,True,doing-doing
1324,doing,s_33,doing,L_1324,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1325,doing,s_44,showing,L_1325,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1326,showing,s_23,showing,L_1326,xoo,blue,safe,79,safe,True,79.0,,2,True,showing-showing
1327,showing,s_39,showing,L_1327,oxo,blue,safe,64,safe,True,64.0,,2,True,showing-showing
1328,doing,s_56,showing,L_1328,xxo,blue,safe,78,safe,True,78.0,,1,True,doing-showing
1329,doing,s_9,doing,L_1329,oxx,blue,dangerous,16,dangerous,True,16.0,,1,False,doing-doing
1330,doing,s_37,doing,L_1330,oxo,blue,dangerous,38,safe,False,,38.0,2,False,doing-doing
1331,doing,s_41,showing,L_1331,oox,blue,dangerous,55,dangerous,True,55.0,,2,False,doing-showing
1332,showing,s_55,showing,L_1332,xxx,blue,safe,100,dangerous,False,,100.0,0,True,showing-showing
1333,showing,s_21,showing,L_1333,oox,blue,safe,100,dangerous,False,,100.0,2,True,showing-showing
1334,doing,s_32,doing,L_1334,xxx,blue,dangerous,40,dangerous,True,40.0,,0,False,doing-doing
1335,showing,s_51,showing,L_1335,xoo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1336,doing,s_27,showing,L_1336,xox,blue,dangerous,82,dangerous,True,82.0,,1,False,doing-showing
1337,doing,s_9,doing,L_1337,xox,blue,safe,46,dangerous,False,,46.0,1,True,doing-doing
1338,doing,s_41,doing,L_1338,oxx,blue,dangerous,88,dangerous,True,88.0,,1,False,doing-doing
1339,showing,s_23,showing,L_1339,oxx,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
1340,doing,s_47,doing,L_1340,ooo,blue,dangerous,50,safe,False,,50.0,3,False,doing-doing
1341,showing,s_55,doing,L_1341,ooo,blue,safe,96,safe,True,96.0,,3,True,showing-doing
1342,showing,s_2,doing,L_1342,xxx,blue,safe,78,dangerous,False,,78.0,0,True,showing-doing
1343,showing,s_21,showing,L_1343,xxx,blue,safe,86,dangerous,False,,86.0,0,True,showing-showing
1344,doing,s_29,doing,L_1344,ooo,blue,dangerous,91,safe,False,,91.0,3,False,doing-doing
1345,showing,s_39,showing,L_1345,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-showing
1346,showing,s_50,doing,L_1346,xoo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1347,showing,s_49,doing,L_1347,oox,blue,safe,80,dangerous,False,,80.0,2,True,showing-doing
1348,doing,s_10,showing,L_1348,xox,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
1349,showing,s_39,doing,L_1349,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-doing
1350,doing,s_30,doing,L_1350,ooo,blue,safe,50,safe,True,50.0,,3,True,doing-doing
1351,showing,s_23,showing,L_1351,xxx,blue,safe,23,dangerous,False,,23.0,0,True,showing-showing
1352,doing,s_1,doing,L_1352,oxo,blue,dangerous,16,safe,False,,16.0,2,False,doing-doing
1353,doing,s_37,showing,L_1353,oox,blue,dangerous,99,dangerous,True,99.0,,2,False,doing-showing
1354,doing,s_27,showing,L_1354,xxx,blue,dangerous,20,dangerous,True,20.0,,0,False,doing-showing
1355,showing,s_23,doing,L_1355,xxo,blue,safe,100,safe,True,100.0,,1,True,showing-doing
1356,doing,s_38,showing,L_1356,oox,blue,safe,96,dangerous,False,,96.0,2,True,doing-showing
1357,doing,s_40,showing,L_1357,xxx,blue,dangerous,84,dangerous,True,84.0,,0,False,doing-showing
1358,doing,s_15,showing,L_1358,oxo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1359,showing,s_25,showing,L_1359,oxo,blue,safe,92,safe,True,92.0,,2,True,showing-showing
1360,doing,s_30,showing,L_1360,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1361,doing,s_34,showing,L_1361,xxo,blue,safe,100,safe,True,100.0,,1,True,doing-showing
1362,showing,s_46,doing,L_1362,xoo,blue,safe,78,safe,True,78.0,,2,True,showing-doing
1363,showing,s_24,showing,L_1363,oox,blue,dangerous,83,dangerous,True,83.0,,2,False,showing-showing
1364,doing,s_14,doing,L_1364,xxo,blue,safe,80,safe,True,80.0,,1,True,doing-doing
1365,showing,s_0,showing,L_1365,ooo,blue,dangerous,42,safe,False,,42.0,3,False,showing-showing
1366,doing,s_15,showing,L_1366,oxx,blue,dangerous,78,dangerous,True,78.0,,1,False,doing-showing
1367,doing,s_47,doing,L_1367,xxo,blue,safe,61,safe,True,61.0,,1,True,doing-doing
1368,doing,s_54,doing,L_1368,ooo,blue,dangerous,64,safe,False,,64.0,3,False,doing-doing
1369,showing,s_23,showing,L_1369,oxx,blue,dangerous,100,dangerous,True,100.0,,1,False,showing-showing
1370,doing,s_22,doing,L_1370,ooo,blue,safe,86,safe,True,86.0,,3,True,doing-doing
1371,showing,s_39,doing,L_1371,xox,blue,dangerous,0,dangerous,True,0.0,,1,False,showing-doing
1372,showing,s_0,doing,L_1372,ooo,blue,safe,39,safe,True,39.0,,3,True,showing-doing
1373,showing,s_20,doing,L_1373,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1374,showing,s_6,doing,L_1374,xox,blue,dangerous,71,dangerous,True,71.0,,1,False,showing-doing
1375,doing,s_1,showing,L_1375,ooo,blue,safe,50,safe,True,50.0,,3,True,doing-showing
1376,showing,s_4,doing,L_1376,oxo,blue,safe,100,safe,True,100.0,,2,True,showing-doing
1377,showing,s_19,showing,L_1377,ooo,blue,safe,100,safe,True,100.0,,3,True,showing-showing
1378,showing,s_4,showing,L_1378,xxo,blue,safe,43,safe,True,43.0,,1,True,showing-showing
1379,showing,s_43,doing,L_1379,oox,blue,safe,37,dangerous,False,,37.0,2,True,showing-doing
1380,doing,s_40,showing,L_1380,ooo,blue,safe,100,safe,True,100.0,,3,True,doing-showing
1381,doing,s_54,showing,L_1381,ooo,blue,dangerous,63,safe,False,,63.0,3,False,doing-showing
1382,doing,s_33,doing,L_1382,xoo,blue,safe,100,safe,True,100.0,,2,True,doing-doing
1383,showing,s_46,doing,L_1383,oox,blue,dangerous,91,dangerous,True,91.0,,2,False,showing-doing
1384,doing,s_52,doing,L_1384,ooo,blue,safe,71,safe,True,71.0,,3,True,doing-doing
1385,showing,s_13,showing,L_1385,xox,blue,safe,84,dangerous,False,,84.0,1,True,showing-showing
1386,showing,s_7,showing,L_1386,xox,blue,dangerous,41,dangerous,True,41.0,,1,False,showing-showing
1387,showing,s_18,doing,L_1387,oox,blue,dangerous,99,dangerous,True,99.0,,2,False,showing-doing
1388,doing,s_34,showing,L_1388,oxx,blue,dangerous,100,dangerous,True,100.0,,1,False,doing-showing
1389,doing,s_14,showing,L_1389,oxo,blue,safe,100,safe,True,100.0,,2,True,doing-showing
1390,showing,s_19,showing,L_1390,oox,blue,safe,0,dangerous,False,,0.0,2,True,showing-showing
1391,showing,s_49,showing,L_1391,xxx,blue,safe,100,dangerous,False,,100.0,0,True,showing-showing
