,cond,grid,tf,participant,round,b.target,b2.target,b2j.target,b2j.com
473,do,SWN,W,o08qL0Mn,11.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
474,do,WNS,S,o08qL0Mn,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
475,do,WNS,W,o08qL0Mn,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
476,do,WNW,S,o08qL0Mn,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
477,do,WNW,W,o08qL0Mn,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
478,do,WSN,S,o08qL0Mn,14.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
479,do,WSN,W,o08qL0Mn,1.0,0.630499502843384,0.9999823300479375,0.6805745571186039,0.13552741991848333
480,do,NSW,S,qwJovaR8,4.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
481,do,NSW,W,qwJovaR8,9.0,0.9989740989426779,0.999999999936251,0.9994909749491948,0.5038264021138064
482,do,NWS,S,qwJovaR8,12.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
483,do,NWS,W,qwJovaR8,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
484,do,SNS,S,qwJovaR8,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
485,do,SNS,W,qwJovaR8,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
486,do,SNW,S,qwJovaR8,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
487,do,SNW,W,qwJovaR8,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
488,do,SWN,S,qwJovaR8,14.0,0.7479385759006852,0.8592526471742323,0.74898851363123,0.009432210308474541
489,do,SWN,W,qwJovaR8,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
490,do,WNS,S,qwJovaR8,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
491,do,WNS,W,qwJovaR8,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
492,do,WNW,S,qwJovaR8,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
493,do,WNW,W,qwJovaR8,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
494,do,WSN,S,qwJovaR8,0.0,0.05307062661956261,2.6694606340014345e-07,0.00341668881907006,0.9285053218068496
495,do,WSN,W,qwJovaR8,1.0,0.9999380163910775,0.9999999209183114,0.9999971375106851,0.9550370909744924
496,do,NSW,S,qzIDhm0A,3.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
497,do,NSW,W,qzIDhm0A,15.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
498,do,NWS,S,qzIDhm0A,9.0,0.00013964220269636007,5.1095811068355386e-08,6.939963449153694e-05,0.5032023154780525
499,do,NWS,W,qzIDhm0A,10.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
500,do,SNS,S,qzIDhm0A,7.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
501,do,SNS,W,qzIDhm0A,5.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
502,do,SNW,S,qzIDhm0A,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
503,do,SNW,W,qzIDhm0A,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
504,do,SWN,S,qzIDhm0A,12.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
505,do,SWN,W,qzIDhm0A,4.0,0.5018060311672374,0.31199294251606136,0.49941270220107964,0.012608872162270097
506,do,WNS,S,qzIDhm0A,0.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
507,do,WNS,W,qzIDhm0A,8.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
508,do,WNW,S,qzIDhm0A,13.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
509,do,WNW,W,qzIDhm0A,11.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
510,do,WSN,S,qzIDhm0A,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
511,do,WSN,W,qzIDhm0A,14.0,0.24933472663093786,0.03973425430740009,0.24742796950060855,0.009097103213517805
512,do,NSW,S,rncgeQMp,11.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
513,do,NSW,W,rncgeQMp,6.0,0.9811439311822179,0.9999965283223662,0.9828955901652737,0.09291340445213721
514,do,NWS,S,rncgeQMp,3.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
515,do,NWS,W,rncgeQMp,0.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
516,do,SNS,S,rncgeQMp,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
517,do,SNS,W,rncgeQMp,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
518,do,SNW,S,rncgeQMp,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
519,do,SNW,W,rncgeQMp,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
520,do,SWN,S,rncgeQMp,1.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
521,do,SWN,W,rncgeQMp,7.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
522,do,WNS,S,rncgeQMp,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
523,do,WNS,W,rncgeQMp,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
524,do,WNW,S,rncgeQMp,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
525,do,WNW,W,rncgeQMp,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
526,do,WSN,S,rncgeQMp,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
527,do,WSN,W,rncgeQMp,14.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
528,do,NSW,S,shLnuHE9,3.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
529,do,NSW,W,shLnuHE9,15.0,0.976902055908718,0.9999999918046637,0.9791053780878508,0.10319786513331485
530,do,NWS,S,shLnuHE9,9.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
531,do,NWS,W,shLnuHE9,10.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
532,do,SNS,S,shLnuHE9,7.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
533,do,SNS,W,shLnuHE9,5.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
534,do,SNW,S,shLnuHE9,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
535,do,SNW,W,shLnuHE9,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
536,do,SWN,S,shLnuHE9,12.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
537,do,SWN,W,shLnuHE9,4.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
538,do,WNS,S,shLnuHE9,0.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
539,do,WNS,W,shLnuHE9,8.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
540,do,WNW,S,shLnuHE9,13.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
541,do,WNW,W,shLnuHE9,11.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
542,do,WSN,S,shLnuHE9,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
543,do,WSN,W,shLnuHE9,14.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
544,do,NSW,S,sjvQP1Sz,12.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
545,do,NSW,W,sjvQP1Sz,0.0,0.9992733111646914,0.9999999999928743,0.9996470332599404,0.5142807770743273
546,do,NWS,S,sjvQP1Sz,6.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
547,do,NWS,W,sjvQP1Sz,5.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
548,do,SNS,S,sjvQP1Sz,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
549,do,SNS,W,sjvQP1Sz,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
550,do,SNW,S,sjvQP1Sz,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
551,do,SNW,W,sjvQP1Sz,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
552,do,SWN,S,sjvQP1Sz,3.0,0.7976620564561494,0.9514383159844961,0.8523053070239888,0.3623385608686802
553,do,SWN,W,sjvQP1Sz,11.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
554,do,WNS,S,sjvQP1Sz,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
555,do,WNS,W,sjvQP1Sz,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
556,do,WNW,S,sjvQP1Sz,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
557,do,WNW,W,sjvQP1Sz,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
558,do,WSN,S,sjvQP1Sz,14.0,0.040267608686291596,7.815561815829879e-08,0.0010536238262027924,0.9741179416292872
559,do,WSN,W,sjvQP1Sz,1.0,0.9981112473558266,0.9999999427774332,0.9999012029760787,0.9477206328638845
560,do,NSW,S,soQpVsa0,4.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
561,do,NSW,W,soQpVsa0,9.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
562,do,NWS,S,soQpVsa0,12.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
563,do,NWS,W,soQpVsa0,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
564,do,SNS,S,soQpVsa0,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
565,do,SNS,W,soQpVsa0,11.0,0.987250003701996,0.999999273853194,0.9999420902382266,0.9955147538416468
566,do,SNW,S,soQpVsa0,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
567,do,SNW,W,soQpVsa0,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
568,do,SWN,S,soQpVsa0,14.0,0.8156660262690016,0.9999963346125074,0.8506097479457012,0.18957122130768017
569,do,SWN,W,soQpVsa0,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
570,do,WNS,S,soQpVsa0,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
571,do,WNS,W,soQpVsa0,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
572,do,WNW,S,soQpVsa0,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
573,do,WNW,W,soQpVsa0,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
574,do,WSN,S,soQpVsa0,0.0,0.6061076345785553,0.5261566349156095,0.599655538311231,0.07679508701426532
575,do,WSN,W,soQpVsa0,1.0,0.9984025049545774,0.9999999948075663,0.9999985423615063,0.9991150050954757
576,do,NSW,S,tUXUp4cy,11.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
577,do,NSW,W,tUXUp4cy,6.0,0.9811439311822179,0.9999965283223662,0.9828955901652737,0.09291340445213721
578,do,NWS,S,tUXUp4cy,3.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
579,do,NWS,W,tUXUp4cy,0.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
580,do,SNS,S,tUXUp4cy,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
581,do,SNS,W,tUXUp4cy,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
582,do,SNW,S,tUXUp4cy,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
583,do,SNW,W,tUXUp4cy,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
584,do,SWN,S,tUXUp4cy,1.0,0.5944155753934637,0.995207974470353,0.5949383013682643,0.0013042312578895312
585,do,SWN,W,tUXUp4cy,7.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
586,do,WNS,S,tUXUp4cy,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
587,do,WNS,W,tUXUp4cy,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
588,do,WNW,S,tUXUp4cy,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
589,do,WNW,W,tUXUp4cy,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
590,do,WSN,S,tUXUp4cy,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
591,do,WSN,W,tUXUp4cy,14.0,0.9984025049545774,0.9999965481917281,0.9999175174543271,0.9504212084345971
592,do,NSW,S,uEjQrN4b,11.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
593,do,NSW,W,uEjQrN4b,6.0,0.02295014854510794,5.72034538627944e-09,0.008202028029052906,0.6426156311385666
594,do,NWS,S,uEjQrN4b,3.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
595,do,NWS,W,uEjQrN4b,0.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
596,do,SNS,S,uEjQrN4b,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
597,do,SNS,W,uEjQrN4b,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
598,do,SNW,S,uEjQrN4b,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
599,do,SNW,W,uEjQrN4b,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
600,do,SWN,S,uEjQrN4b,1.0,0.9996479703120297,0.9999960086261898,0.9999863043637591,0.9721172582569099
601,do,SWN,W,uEjQrN4b,7.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
602,do,WNS,S,uEjQrN4b,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
603,do,WNS,W,uEjQrN4b,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
604,do,WNW,S,uEjQrN4b,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
605,do,WNW,W,uEjQrN4b,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
606,do,WSN,S,uEjQrN4b,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
607,do,WSN,W,uEjQrN4b,14.0,0.24933472663093786,0.03973425430740009,0.24742796950060855,0.009097103213517805
608,do,NSW,S,vJVt7SQa,11.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
609,do,NSW,W,vJVt7SQa,6.0,0.9989740989426779,0.999999999936251,0.9994909749491948,0.5038264021138064
610,do,NWS,S,vJVt7SQa,3.0,0.9713826145193271,0.9999999955038944,0.9855310298280149,0.4943993762503177
611,do,NWS,W,vJVt7SQa,0.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
612,do,SNS,S,vJVt7SQa,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
613,do,SNS,W,vJVt7SQa,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
614,do,SNW,S,vJVt7SQa,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
615,do,SNW,W,vJVt7SQa,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
616,do,SWN,S,vJVt7SQa,1.0,0.9996479703120297,0.999996008430475,0.999986303692321,0.9721172477271717
617,do,SWN,W,vJVt7SQa,7.0,0.25207059801310616,0.0026801750411368118,0.2500573813364142,0.008072550071091865
618,do,WNS,S,vJVt7SQa,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
619,do,WNS,W,vJVt7SQa,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
620,do,WNW,S,vJVt7SQa,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
621,do,WNW,W,vJVt7SQa,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
622,do,WSN,S,vJVt7SQa,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
623,do,WSN,W,vJVt7SQa,14.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
624,show,NSW,S,17Aj5T04,3.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
625,show,NSW,W,17Aj5T04,15.0,0.9811439311822179,0.9999965283223662,0.9828955901652737,0.09291340445213721
626,show,NWS,S,17Aj5T04,9.0,0.999167624269834,0.9999999997071988,0.9996140441449985,0.5048766591614876
627,show,NWS,W,17Aj5T04,10.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
628,show,SNS,S,17Aj5T04,7.0,0.5055371701210604,0.6204416990549652,0.5725329582734271,0.5830561142712148
629,show,SNS,W,17Aj5T04,5.0,0.9619080525490872,0.9998213152001654,0.9997387872731281,0.9978237508091167
630,show,SNW,S,17Aj5T04,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
631,show,SNW,W,17Aj5T04,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
632,show,SWN,S,17Aj5T04,12.0,0.9996479703120297,0.9999960086261898,0.9999863043637591,0.9721172582569099
633,show,SWN,W,17Aj5T04,4.0,0.5027532783113612,0.9976578062440277,0.5030033221628395,0.00048066832278245963
634,show,WNS,S,17Aj5T04,0.0,0.9969222235374852,0.9999199967409179,0.9999191527493032,0.9997184604846947
635,show,WNS,W,17Aj5T04,8.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
636,show,WNW,S,17Aj5T04,13.0,0.04514726997486779,1.9394650403741856e-10,5.7656586945230406e-05,0.9988174037770088
637,show,WNW,W,17Aj5T04,11.0,0.45519391121113995,0.7670197375490914,0.554003520801732,0.3223755485494572
638,show,WSN,S,17Aj5T04,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
639,show,WSN,W,17Aj5T04,14.0,1.0,0.9999999999721407,0.9999999979721699,0.9976752188912749
640,show,NSW,S,2dY8GH47,4.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
641,show,NSW,W,2dY8GH47,9.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
642,show,NWS,S,2dY8GH47,12.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
643,show,NWS,W,2dY8GH47,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
644,show,SNS,S,2dY8GH47,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
645,show,SNS,W,2dY8GH47,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
646,show,SNW,S,2dY8GH47,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
647,show,SNW,W,2dY8GH47,13.0,0.7500385561650094,0.4789968169813069,0.7484401314896296,0.005897337731796154
648,show,SWN,S,2dY8GH47,14.0,0.9996479703120297,0.9999960086261898,0.9999863043637591,0.9721172582569099
649,show,SWN,W,2dY8GH47,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
650,show,WNS,S,2dY8GH47,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
651,show,WNS,W,2dY8GH47,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
652,show,WNW,S,2dY8GH47,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
653,show,WNW,W,2dY8GH47,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
654,show,WSN,S,2dY8GH47,0.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
655,show,WSN,W,2dY8GH47,1.0,1.0,0.9999999999951993,0.9999999999289455,0.9552775184366676
656,show,NSW,S,6T2BVOrE,12.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
657,show,NSW,W,6T2BVOrE,0.0,0.9811439311822179,0.9999965283223662,0.9828955901652737,0.09291340445213721
658,show,NWS,S,6T2BVOrE,6.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
659,show,NWS,W,6T2BVOrE,5.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
660,show,SNS,S,6T2BVOrE,8.0,0.5054711503376922,0.6197401450319038,0.5720346391819016,0.5825157473585554
661,show,SNS,W,6T2BVOrE,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
662,show,SNW,S,6T2BVOrE,9.0,0.9079109146527118,0.9826200594010834,0.9779957173811671,0.9348910269138927
663,show,SNW,W,6T2BVOrE,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
664,show,SWN,S,6T2BVOrE,3.0,0.8156660262690016,0.9999963346125074,0.8506097479457012,0.18957122130768017
665,show,SWN,W,6T2BVOrE,11.0,0.5027532783113612,0.9976578062440277,0.5030033221628395,0.00048066832278245963
666,show,WNS,S,6T2BVOrE,15.0,0.9969222235374852,0.9999199967409179,0.9999191527493032,0.9997184604846947
667,show,WNS,W,6T2BVOrE,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
668,show,WNW,S,6T2BVOrE,2.0,0.5054706684325269,0.0037254791627205266,0.37727222497897434,0.2555050547728732
669,show,WNW,W,6T2BVOrE,4.0,0.9984544298939023,0.9999999989222781,0.9999998078265304,0.9998781282327869
670,show,WSN,S,6T2BVOrE,14.0,0.7719113713398326,0.9988936495479945,0.7738325530999375,0.008464016553499706
671,show,WSN,W,6T2BVOrE,1.0,0.9999380163910775,0.9999999998778921,0.9999999503636384,0.9992224741375464
672,show,NSW,S,8cHWS4Pz,4.0,0.9973968894693177,0.9999999510110106,0.9990819588755679,0.6473413629530581
673,show,NSW,W,8cHWS4Pz,9.0,0.02295014854510794,5.72034538627944e-09,0.008202028029052906,0.6426156311385666
674,show,NWS,S,8cHWS4Pz,12.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
675,show,NWS,W,8cHWS4Pz,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
676,show,SNS,S,8cHWS4Pz,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
677,show,SNS,W,8cHWS4Pz,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
678,show,SNW,S,8cHWS4Pz,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
679,show,SNW,W,8cHWS4Pz,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
680,show,SWN,S,8cHWS4Pz,14.0,0.7479385759006852,0.8592526471742323,0.74898851363123,0.009432210308474541
681,show,SWN,W,8cHWS4Pz,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
682,show,WNS,S,8cHWS4Pz,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
683,show,WNS,W,8cHWS4Pz,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
684,show,WNW,S,8cHWS4Pz,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
685,show,WNW,W,8cHWS4Pz,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
686,show,WSN,S,8cHWS4Pz,0.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
687,show,WSN,W,8cHWS4Pz,1.0,0.9981112473558266,0.9999999427774332,0.9999012029760787,0.9477206328638845
688,show,NSW,S,8g7mGUZ5,12.0,0.1475373532852054,0.0001618369353395115,0.1354916089986974,0.08173504381766956
689,show,NSW,W,8g7mGUZ5,0.0,0.9811439311822179,0.999999975627572,0.9828959053755446,0.09291313448077791
690,show,NWS,S,8g7mGUZ5,6.0,0.9391545804203706,0.9999999999351492,0.9748718901640725,0.5712529570334419
691,show,NWS,W,8g7mGUZ5,5.0,0.8660045151594706,0.9999997384736182,0.8679086871202029,0.014210745082068203
692,show,SNS,S,8g7mGUZ5,8.0,0.139873314401413,0.0031590503006079396,0.11949781265688944,0.15790975610690233
693,show,SNS,W,8g7mGUZ5,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
694,show,SNW,S,8g7mGUZ5,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
695,show,SNW,W,8g7mGUZ5,13.0,0.8782883463199711,0.9526800991358871,0.8803736440401295,0.034698569551734434
696,show,SWN,S,8g7mGUZ5,3.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
697,show,SWN,W,8g7mGUZ5,11.0,0.18433397373099833,3.665387492606959e-06,0.14939025205429865,0.18957122130768017
698,show,WNS,S,8g7mGUZ5,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
699,show,WNS,W,8g7mGUZ5,7.0,0.9122489849585687,0.9999926875719379,0.9925450481236331,0.9179902738380831
700,show,WNW,S,8g7mGUZ5,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
701,show,WNW,W,8g7mGUZ5,4.0,0.8059313437593225,0.7739283945864647,0.7771169751596165,0.8664625508314767
702,show,WSN,S,8g7mGUZ5,14.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
703,show,WSN,W,8g7mGUZ5,1.0,0.9981112473558266,0.9999999427774332,0.9999012029760787,0.9477206328638845
704,show,NSW,S,Ag7NOrTo,4.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
705,show,NSW,W,Ag7NOrTo,9.0,0.9989740989426779,0.999999999936251,0.9994909749491948,0.5038264021138064
706,show,NWS,S,Ag7NOrTo,12.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
707,show,NWS,W,Ag7NOrTo,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
708,show,SNS,S,Ag7NOrTo,10.0,0.28283114568589574,0.3613176680164639,0.28659701462170634,0.01768654568405124
709,show,SNS,W,Ag7NOrTo,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
