,teacher_inst,teacher_id,learner_inst,workerid,rf,color,safe_dangerous,confidence,true_value,correct,correct_confidence,incorrect_confidence,n_safe_colors,safe,match_inst,b_orange_cor,b_purple_cor,b_blue_cor,b2_orange_cor,b2_purple_cor,b2_blue_cor,b2j_orange_cor,b2j_purple_cor,b2j_blue_cor,obs_type_pred,b_pred,b2_pred,b2j_pred
168,showing,s_2,showing,L_730,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
169,showing,s_7,showing,L_736,xoo,orange,dangerous,38,dangerous,True,38.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
170,showing,s_55,doing,L_746,xoo,orange,dangerous,36,dangerous,True,36.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
171,showing,s_46,doing,L_752,xoo,orange,dangerous,86,dangerous,True,86.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
172,showing,s_21,doing,L_770,xoo,orange,dangerous,81,dangerous,True,81.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
173,showing,s_39,showing,L_793,xoo,orange,safe,56,dangerous,False,,56.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
174,showing,s_25,doing,L_801,xoo,orange,dangerous,64,dangerous,True,64.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
175,showing,s_35,showing,L_809,xoo,orange,safe,68,dangerous,False,,68.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
176,showing,s_55,doing,L_813,xoo,orange,dangerous,66,dangerous,True,66.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
177,showing,s_6,doing,L_823,xoo,orange,safe,100,dangerous,False,,100.0,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
178,showing,s_35,doing,L_826,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
179,showing,s_17,showing,L_858,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
180,showing,s_28,showing,L_863,xoo,orange,dangerous,92,dangerous,True,92.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
181,showing,s_21,showing,L_865,xoo,orange,dangerous,36,dangerous,True,36.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
182,showing,s_19,showing,L_866,xoo,orange,safe,70,dangerous,False,,70.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
183,showing,s_20,doing,L_877,xoo,orange,safe,100,dangerous,False,,100.0,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
184,showing,s_25,doing,L_898,xoo,orange,safe,30,dangerous,False,,30.0,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
185,showing,s_23,doing,L_899,xoo,orange,dangerous,90,dangerous,True,90.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
186,showing,s_49,showing,L_901,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
187,showing,s_20,showing,L_906,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
188,showing,s_49,doing,L_910,xoo,orange,dangerous,95,dangerous,True,95.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
189,showing,s_2,doing,L_926,xoo,orange,safe,52,dangerous,False,,52.0,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
190,showing,s_19,showing,L_934,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
191,showing,s_55,showing,L_942,xoo,orange,dangerous,77,dangerous,True,77.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
192,showing,s_6,doing,L_953,xoo,orange,dangerous,37,dangerous,True,37.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
193,showing,s_43,doing,L_973,xoo,orange,dangerous,75,dangerous,True,75.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
194,showing,s_46,showing,L_983,xoo,orange,dangerous,84,dangerous,True,84.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
195,showing,s_23,doing,L_1004,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
196,showing,s_50,doing,L_1027,xoo,orange,dangerous,61,dangerous,True,61.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
197,showing,s_16,showing,L_1029,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
198,showing,s_49,showing,L_1098,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
199,showing,s_18,showing,L_1102,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
200,showing,s_4,doing,L_1191,xoo,orange,dangerous,92,dangerous,True,92.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
201,showing,s_16,doing,L_1198,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
202,showing,s_17,doing,L_1202,xoo,orange,dangerous,44,dangerous,True,44.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
203,showing,s_55,showing,L_1264,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
204,showing,s_51,doing,L_1290,xoo,orange,dangerous,37,dangerous,True,37.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
205,showing,s_39,doing,L_1310,xoo,orange,dangerous,83,dangerous,True,83.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
206,showing,s_23,showing,L_1326,xoo,orange,dangerous,75,dangerous,True,75.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
207,showing,s_51,showing,L_1335,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
208,showing,s_50,doing,L_1346,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
209,showing,s_46,doing,L_1362,xoo,orange,dangerous,36,dangerous,True,36.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
210,showing,s_13,showing,L_1395,xoo,orange,dangerous,83,dangerous,True,83.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
211,showing,s_12,showing,L_1400,xoo,orange,safe,31,dangerous,False,,31.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
212,showing,s_45,showing,L_1432,xoo,orange,dangerous,94,dangerous,True,94.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
213,showing,s_4,showing,L_1477,xoo,orange,dangerous,91,dangerous,True,91.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
214,showing,s_0,doing,L_1493,xoo,orange,dangerous,81,dangerous,True,81.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
215,showing,s_24,showing,L_1533,xoo,orange,safe,75,dangerous,False,,75.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
216,showing,s_0,showing,L_1588,xoo,orange,safe,50,dangerous,False,,50.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
217,showing,s_46,showing,L_1595,xoo,orange,dangerous,50,dangerous,True,50.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
218,showing,s_2,doing,L_1616,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
219,showing,s_21,doing,L_1630,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
220,showing,s_26,doing,L_1642,xoo,orange,dangerous,41,dangerous,True,41.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
221,showing,s_24,doing,L_1657,xoo,orange,safe,85,dangerous,False,,85.0,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
222,showing,s_24,doing,L_1678,xoo,orange,dangerous,81,dangerous,True,81.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
223,showing,s_35,showing,L_1693,xoo,orange,dangerous,94,dangerous,True,94.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
224,showing,s_19,doing,L_1706,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
225,showing,s_26,doing,L_1715,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
226,showing,s_13,doing,L_1738,xoo,orange,dangerous,88,dangerous,True,88.0,,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9965790723398867,0.9965790723398867,0.9999999969725075,0.9984007500738087
227,showing,s_6,showing,L_1763,xoo,orange,dangerous,50,dangerous,True,50.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
228,showing,s_39,showing,L_1836,xoo,orange,safe,100,dangerous,False,,100.0,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
229,showing,s_16,showing,L_1841,xoo,orange,dangerous,100,dangerous,True,100.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
230,showing,s_50,showing,L_1844,xoo,orange,dangerous,90,dangerous,True,90.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
231,showing,s_7,showing,L_1849,xoo,orange,dangerous,91,dangerous,True,91.0,,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.9999999969725075,0.9965790723398867,0.9999999969725075,0.9984007500738087
232,showing,s_50,showing,L_0,xoo,purple,dangerous,94,safe,False,,94.0,2,False,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
233,showing,s_18,doing,L_6,xoo,purple,safe,84,safe,True,84.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
234,showing,s_28,doing,L_13,xoo,purple,dangerous,100,safe,False,,100.0,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
235,showing,s_51,showing,L_34,xoo,purple,safe,99,safe,True,99.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
236,showing,s_39,doing,L_42,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
237,showing,s_6,showing,L_113,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
238,showing,s_49,doing,L_140,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
239,showing,s_7,doing,L_155,xoo,purple,safe,74,safe,True,74.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
240,showing,s_7,doing,L_228,xoo,purple,safe,21,safe,True,21.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
241,showing,s_2,showing,L_229,xoo,purple,safe,63,safe,True,63.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
242,showing,s_17,showing,L_258,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
243,showing,s_53,doing,L_308,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
244,showing,s_31,showing,L_329,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
245,showing,s_45,doing,L_334,xoo,purple,dangerous,77,safe,False,,77.0,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
246,showing,s_0,showing,L_352,xoo,purple,safe,81,safe,True,81.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
247,showing,s_28,doing,L_393,xoo,purple,dangerous,81,safe,False,,81.0,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
248,showing,s_31,showing,L_397,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
249,showing,s_45,doing,L_401,xoo,purple,dangerous,7,safe,False,,7.0,2,False,showing-doing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.998002328469276,0.998002328469276,0.999597086880063,0.9985543724689029
250,showing,s_25,showing,L_411,xoo,purple,safe,100,safe,True,100.0,,2,True,showing-showing,0.9965790723398867,0.998002328469276,0.9998538799359105,0.9999999969725075,0.999597086880063,0.9999952182295966,0.9984007500738087,0.9985543724689029,0.999902378018929,0.999597086880063,0.998002328469276,0.999597086880063,0.9985543724689029
