participant,cond,rf,color_tile,index,model_uncertain_prop
S52,do,oox,False,2,0.511499611499611
S9,do,oox,False,2,0.511499611499611
S9,do,oox,False,2,0.511499611499611
S9,do,oox,False,2,0.511499611499611
S9,do,oox,True,2,0.511499611499611
S9,do,oox,True,2,0.511499611499611
S9,do,oox,True,2,0.511499611499611
S9,do,oox,True,2,0.511499611499611
S9,do,oox,False,2,0.511499611499611
S9,do,oox,False,2,0.511499611499611
S36,do,oox,False,2,0.511499611499611
S36,do,oox,False,2,0.511499611499611
S36,do,oox,True,2,0.511499611499611
S36,do,oox,True,2,0.511499611499611
S36,do,oox,True,2,0.511499611499611
S36,do,oox,True,2,0.511499611499611
S36,do,oox,False,2,0.511499611499611
S30,do,oox,False,2,0.511499611499611
S48,do,oox,False,2,0.511499611499611
S48,do,oox,True,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S48,do,oox,True,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S48,do,oox,True,2,0.511499611499611
S48,do,oox,True,2,0.511499611499611
S48,do,oox,True,2,0.511499611499611
S48,do,oox,False,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S30,do,oox,False,2,0.511499611499611
S30,do,oox,True,2,0.511499611499611
S30,do,oox,False,2,0.511499611499611
S29,do,oox,False,2,0.511499611499611
S29,do,oox,False,2,0.511499611499611
S29,do,oox,True,2,0.511499611499611
S29,do,oox,True,2,0.511499611499611
S47,do,oox,False,2,0.511499611499611
S29,do,oox,True,2,0.511499611499611
S29,do,oox,True,2,0.511499611499611
S47,do,oox,False,2,0.511499611499611
S47,do,oox,True,2,0.511499611499611
S29,do,oox,False,2,0.511499611499611
S47,do,oox,True,2,0.511499611499611
S47,do,oox,True,2,0.511499611499611
S47,do,oox,True,2,0.511499611499611
S47,do,oox,False,2,0.511499611499611
S14,do,oox,False,2,0.511499611499611
S14,do,oox,True,2,0.511499611499611
S14,do,oox,True,2,0.511499611499611
S14,do,oox,True,2,0.511499611499611
S14,do,oox,True,2,0.511499611499611
S14,do,oox,True,2,0.511499611499611
S14,do,oox,False,2,0.511499611499611
S34,do,oox,False,2,0.511499611499611
S34,do,oox,False,2,0.511499611499611
S34,do,oox,True,2,0.511499611499611
S34,do,oox,True,2,0.511499611499611
S10,do,oox,False,2,0.511499611499611
S34,do,oox,True,2,0.511499611499611
S10,do,oox,True,2,0.511499611499611
S34,do,oox,True,2,0.511499611499611
S10,do,oox,True,2,0.511499611499611
S10,do,oox,True,2,0.511499611499611
S34,do,oox,False,2,0.511499611499611
S10,do,oox,True,2,0.511499611499611
S10,do,oox,True,2,0.511499611499611
S10,do,oox,False,2,0.511499611499611
S37,do,oox,False,2,0.511499611499611
S37,do,oox,True,2,0.511499611499611
S37,do,oox,True,2,0.511499611499611
S37,do,oox,True,2,0.511499611499611
S37,do,oox,True,2,0.511499611499611
S37,do,oox,True,2,0.511499611499611
S37,do,oox,False,2,0.511499611499611
S11,do,oox,False,2,0.511499611499611
S11,do,oox,False,2,0.511499611499611
S11,do,oox,True,2,0.511499611499611
S11,do,oox,True,2,0.511499611499611
S11,do,oox,True,2,0.511499611499611
S11,do,oox,True,2,0.511499611499611
S11,do,oox,False,2,0.511499611499611
S15,do,oox,False,2,0.511499611499611
S15,do,oox,False,2,0.511499611499611
S15,do,oox,True,2,0.511499611499611
S15,do,oox,True,2,0.511499611499611
S15,do,oox,True,2,0.511499611499611
S15,do,oox,True,2,0.511499611499611
S15,do,oox,False,2,0.511499611499611
S22,do,oox,False,2,0.511499611499611
S22,do,oox,False,2,0.511499611499611
S56,do,oox,False,2,0.511499611499611
S22,do,oox,True,2,0.511499611499611
S56,do,oox,False,2,0.511499611499611
S56,do,oox,True,2,0.511499611499611
S56,do,oox,True,2,0.511499611499611
S22,do,oox,True,2,0.511499611499611
S56,do,oox,True,2,0.511499611499611
S56,do,oox,True,2,0.511499611499611
S56,do,oox,False,2,0.511499611499611
S22,do,oox,True,2,0.511499611499611
S22,do,oox,True,2,0.511499611499611
S22,do,oox,False,2,0.511499611499611
S40,do,oox,False,2,0.511499611499611
S40,do,oox,False,2,0.511499611499611
S40,do,oox,True,2,0.511499611499611
S40,do,oox,True,2,0.511499611499611
S40,do,oox,True,2,0.511499611499611
S40,do,oox,True,2,0.511499611499611
S40,do,oox,False,2,0.511499611499611
S1,do,oox,False,2,0.511499611499611
S1,do,oox,True,2,0.511499611499611
S1,do,oox,True,2,0.511499611499611
S1,do,oox,True,2,0.511499611499611
S1,do,oox,True,2,0.511499611499611
S1,do,oox,True,2,0.511499611499611
S1,do,oox,False,2,0.511499611499611
S57,do,oox,False,2,0.511499611499611
S57,do,oox,False,2,0.511499611499611
S57,do,oox,True,2,0.511499611499611
S57,do,oox,True,2,0.511499611499611
S57,do,oox,True,2,0.511499611499611
S57,do,oox,True,2,0.511499611499611
S57,do,oox,False,2,0.511499611499611
S33,do,oox,False,2,0.511499611499611
S33,do,oox,True,2,0.511499611499611
S33,do,oox,True,2,0.511499611499611
S33,do,oox,True,2,0.511499611499611
S33,do,oox,True,2,0.511499611499611
S33,do,oox,True,2,0.511499611499611
S33,do,oox,False,2,0.511499611499611
S32,do,oox,False,2,0.511499611499611
S32,do,oox,True,2,0.511499611499611
S32,do,oox,True,2,0.511499611499611
S32,do,oox,True,2,0.511499611499611
S32,do,oox,True,2,0.511499611499611
S32,do,oox,True,2,0.511499611499611
S32,do,oox,False,2,0.511499611499611
S44,do,oox,False,2,0.511499611499611
S44,do,oox,True,2,0.511499611499611
S44,do,oox,True,2,0.511499611499611
S44,do,oox,True,2,0.511499611499611
S44,do,oox,True,2,0.511499611499611
S44,do,oox,True,2,0.511499611499611
S44,do,oox,False,2,0.511499611499611
S54,do,oox,False,2,0.511499611499611
S54,do,oox,False,2,0.511499611499611
S54,do,oox,False,2,0.511499611499611
S54,do,oox,True,2,0.511499611499611
S54,do,oox,True,2,0.511499611499611
S54,do,oox,True,2,0.511499611499611
S54,do,oox,True,2,0.511499611499611
S54,do,oox,False,2,0.511499611499611
S54,do,oox,False,2,0.511499611499611
S3,do,oox,False,2,0.511499611499611
S3,do,oox,False,2,0.511499611499611
S3,do,oox,False,2,0.511499611499611
S3,do,oox,True,2,0.511499611499611
S3,do,oox,True,2,0.511499611499611
S3,do,oox,True,2,0.511499611499611
S3,do,oox,True,2,0.511499611499611
S3,do,oox,False,2,0.511499611499611
S3,do,oox,False,2,0.511499611499611
S42,do,oox,False,2,0.511499611499611
S42,do,oox,True,2,0.511499611499611
S42,do,oox,True,2,0.511499611499611
S42,do,oox,True,2,0.511499611499611
S42,do,oox,True,2,0.511499611499611
S42,do,oox,True,2,0.511499611499611
S42,do,oox,False,2,0.511499611499611
S8,do,oox,False,2,0.511499611499611
S8,do,oox,False,2,0.511499611499611
S8,do,oox,False,2,0.511499611499611
S8,do,oox,True,2,0.511499611499611
S8,do,oox,True,2,0.511499611499611
S8,do,oox,True,2,0.511499611499611
S8,do,oox,True,2,0.511499611499611
S8,do,oox,False,2,0.511499611499611
S8,do,oox,False,2,0.511499611499611
S28,show,oxo,False,5,0.6249721925133684
S28,show,oxo,False,5,0.6249721925133684
S28,show,oxo,False,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S28,show,oxo,True,5,0.6249721925133684
S20,show,oxo,False,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,True,5,0.6249721925133684
S20,show,oxo,False,5,0.6249721925133684
S20,show,oxo,False,5,0.6249721925133684
S21,show,oxo,False,5,0.6249721925133684
S21,show,oxo,False,5,0.6249721925133684
S21,show,oxo,False,5,0.6249721925133684
S21,show,oxo,True,5,0.6249721925133684
S21,show,oxo,True,5,0.6249721925133684
S21,show,oxo,True,5,0.6249721925133684
S21,show,oxo,True,5,0.6249721925133684
S21,show,oxo,False,5,0.6249721925133684
S21,show,oxo,False,5,0.6249721925133684
S6,show,oxo,False,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,True,5,0.6249721925133684
S6,show,oxo,False,5,0.6249721925133684
S6,show,oxo,False,5,0.6249721925133684
S7,show,oxo,False,5,0.6249721925133684
S7,show,oxo,False,5,0.6249721925133684
S7,show,oxo,True,5,0.6249721925133684
S7,show,oxo,True,5,0.6249721925133684
S7,show,oxo,True,5,0.6249721925133684
S7,show,oxo,True,5,0.6249721925133684
S7,show,oxo,True,5,0.6249721925133684
S7,show,oxo,False,5,0.6249721925133684
S7,show,oxo,False,5,0.6249721925133684
S39,show,oxo,False,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S46,show,oxo,False,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S46,show,oxo,False,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S46,show,oxo,False,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S39,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S46,show,oxo,True,5,0.6249721925133684
S55,show,oxo,False,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S4,show,oxo,False,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S55,show,oxo,False,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S55,show,oxo,False,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S4,show,oxo,True,5,0.6249721925133684
S55,show,oxo,True,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S24,show,oxo,False,5,0.6249721925133684
S19,show,oxo,False,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S24,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S19,show,oxo,True,5,0.6249721925133684
S50,show,oxo,False,5,0.6249721925133684
S50,show,oxo,False,5,0.6249721925133684
S50,show,oxo,False,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S31,show,oxo,False,5,0.6249721925133684
S50,show,oxo,True,5,0.6249721925133684
S31,show,oxo,False,5,0.6249721925133684
S50,show,oxo,False,5,0.6249721925133684
S31,show,oxo,False,5,0.6249721925133684
S50,show,oxo,False,5,0.6249721925133684
S31,show,oxo,True,5,0.6249721925133684
S31,show,oxo,True,5,0.6249721925133684
S31,show,oxo,True,5,0.6249721925133684
S31,show,oxo,True,5,0.6249721925133684
S31,show,oxo,False,5,0.6249721925133684
S31,show,oxo,False,5,0.6249721925133684
S2,show,oxo,False,5,0.6249721925133684
S17,show,oxo,False,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S2,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,True,5,0.6249721925133684
S17,show,oxo,False,5,0.6249721925133684
S17,show,oxo,False,5,0.6249721925133684
S25,show,oxo,False,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S25,show,oxo,True,5,0.6249721925133684
S43,show,oxo,False,5,0.6249721925133684
S43,show,oxo,False,5,0.6249721925133684
S43,show,oxo,False,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,True,5,0.6249721925133684
S43,show,oxo,False,5,0.6249721925133684
S43,show,oxo,False,5,0.6249721925133684
S16,show,oxo,False,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S16,show,oxo,True,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,True,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S51,show,oxo,False,5,0.6249721925133684
S35,show,oxo,False,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S35,show,oxo,True,5,0.6249721925133684
S26,show,oxo,False,5,0.6249721925133684
S26,show,oxo,False,5,0.6249721925133684
S26,show,oxo,False,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S13,show,oxo,False,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,True,5,0.6249721925133684
S26,show,oxo,False,5,0.6249721925133684
S26,show,oxo,False,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,True,5,0.6249721925133684
S13,show,oxo,False,5,0.6249721925133684
S13,show,oxo,False,5,0.6249721925133684
S45,show,oxo,False,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S45,show,oxo,True,5,0.6249721925133684
S18,show,oxo,False,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,False,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S18,show,oxo,True,5,0.6249721925133684
S0,show,oxo,False,5,0.6249721925133684
S0,show,oxo,False,5,0.6249721925133684
S0,show,oxo,False,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S23,show,oxo,False,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S23,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S0,show,oxo,True,5,0.6249721925133684
S49,show,oxo,False,5,0.6249721925133684
S49,show,oxo,False,5,0.6249721925133684
S49,show,oxo,True,5,0.6249721925133684
S49,show,oxo,True,5,0.6249721925133684
S49,show,oxo,True,5,0.6249721925133684
S49,show,oxo,True,5,0.6249721925133684
S49,show,oxo,True,5,0.6249721925133684
S49,show,oxo,False,5,0.6249721925133684
S49,show,oxo,False,5,0.6249721925133684
S12,show,oxo,False,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S12,show,oxo,True,5,0.6249721925133684
S53,show,oxo,False,5,0.6249721925133684
S53,show,oxo,False,5,0.6249721925133684
S53,show,oxo,False,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S53,show,oxo,True,5,0.6249721925133684
S5,do,ooo,False,0,0.5792467532467477
S5,do,ooo,True,0,0.5792467532467477
S5,do,ooo,True,0,0.5792467532467477
S5,do,ooo,True,0,0.5792467532467477
S5,do,ooo,True,0,0.5792467532467477
S38,do,ooo,False,0,0.5792467532467477
S38,do,ooo,True,0,0.5792467532467477
S38,do,ooo,True,0,0.5792467532467477
S38,do,ooo,True,0,0.5792467532467477
S38,do,ooo,True,0,0.5792467532467477
S27,do,ooo,False,0,0.5792467532467477
S27,do,ooo,True,0,0.5792467532467477
S27,do,ooo,True,0,0.5792467532467477
S27,do,ooo,True,0,0.5792467532467477
S27,do,ooo,True,0,0.5792467532467477
S41,do,ooo,False,0,0.5792467532467477
S41,do,ooo,True,0,0.5792467532467477
S41,do,ooo,True,0,0.5792467532467477
S41,do,ooo,True,0,0.5792467532467477
S41,do,ooo,True,0,0.5792467532467477
S52,do,ooo,False,0,0.5792467532467477
S52,do,ooo,True,0,0.5792467532467477
S52,do,ooo,True,0,0.5792467532467477
S52,do,ooo,True,0,0.5792467532467477
S52,do,ooo,True,0,0.5792467532467477
S9,do,ooo,False,0,0.5792467532467477
S9,do,ooo,False,0,0.5792467532467477
S9,do,ooo,False,0,0.5792467532467477
S9,do,ooo,True,0,0.5792467532467477
S9,do,ooo,True,0,0.5792467532467477
S9,do,ooo,True,0,0.5792467532467477
S9,do,ooo,True,0,0.5792467532467477
S9,do,ooo,False,0,0.5792467532467477
S9,do,ooo,False,0,0.5792467532467477
S29,do,ooo,False,0,0.5792467532467477
S29,do,ooo,False,0,0.5792467532467477
S29,do,ooo,False,0,0.5792467532467477
S29,do,ooo,True,0,0.5792467532467477
S29,do,ooo,True,0,0.5792467532467477
S29,do,ooo,True,0,0.5792467532467477
S29,do,ooo,True,0,0.5792467532467477
S29,do,ooo,False,0,0.5792467532467477
S29,do,ooo,False,0,0.5792467532467477
S48,do,ooo,False,0,0.5792467532467477
S48,do,ooo,True,0,0.5792467532467477
S48,do,ooo,True,0,0.5792467532467477
S48,do,ooo,True,0,0.5792467532467477
S48,do,ooo,True,0,0.5792467532467477
S36,do,ooo,False,0,0.5792467532467477
S36,do,ooo,True,0,0.5792467532467477
S36,do,ooo,True,0,0.5792467532467477
S36,do,ooo,True,0,0.5792467532467477
S36,do,ooo,True,0,0.5792467532467477
S34,do,ooo,False,0,0.5792467532467477
S34,do,ooo,True,0,0.5792467532467477
S34,do,ooo,True,0,0.5792467532467477
S34,do,ooo,True,0,0.5792467532467477
S34,do,ooo,True,0,0.5792467532467477
S30,do,ooo,False,0,0.5792467532467477
S30,do,ooo,True,0,0.5792467532467477
S30,do,ooo,True,0,0.5792467532467477
S30,do,ooo,True,0,0.5792467532467477
S30,do,ooo,True,0,0.5792467532467477
S47,do,ooo,False,0,0.5792467532467477
S47,do,ooo,True,0,0.5792467532467477
S47,do,ooo,True,0,0.5792467532467477
S47,do,ooo,True,0,0.5792467532467477
S47,do,ooo,True,0,0.5792467532467477
S14,do,ooo,False,0,0.5792467532467477
S14,do,ooo,True,0,0.5792467532467477
S14,do,ooo,True,0,0.5792467532467477
S14,do,ooo,True,0,0.5792467532467477
S14,do,ooo,True,0,0.5792467532467477
S10,do,ooo,False,0,0.5792467532467477
S10,do,ooo,True,0,0.5792467532467477
S10,do,ooo,True,0,0.5792467532467477
S10,do,ooo,True,0,0.5792467532467477
S10,do,ooo,True,0,0.5792467532467477
S37,do,ooo,False,0,0.5792467532467477
S37,do,ooo,True,0,0.5792467532467477
S37,do,ooo,True,0,0.5792467532467477
S37,do,ooo,True,0,0.5792467532467477
S37,do,ooo,True,0,0.5792467532467477
S15,do,ooo,False,0,0.5792467532467477
S15,do,ooo,True,0,0.5792467532467477
S15,do,ooo,True,0,0.5792467532467477
S15,do,ooo,True,0,0.5792467532467477
