,cond,mdp_code,participant,final_btarg,final_b2targ,final_b2jtarg,b2j_com
166,do,xox,S48,1.5086904939080162e-05,0.0011239654952291305,0.0031795129897459204,0.7342350049002382
167,do,xox,S5,0.3338558843679307,0.9999571501611022,0.347849211645146,0.021007807665029053
168,do,xox,S52,0.3338558843679307,0.9999571501611022,0.347849211645146,0.021007807665029053
169,do,xox,S54,0.12447608509918169,0.9813676644515509,0.13211530752972617,0.008915039679019954
170,do,xox,S56,0.3338558843679307,0.9999571501611022,0.347849211645146,0.021007807665029053
171,do,xox,S57,0.3338558843679307,0.9999571501611022,0.347849211645146,0.021007807665029053
172,do,xox,S8,0.6327487058259061,0.9999950737531019,0.7512702864921232,0.3227304366144558
173,do,xox,S9,1.989196379114499e-05,7.511735909881143e-05,2.8954347517929e-06,0.0025178714519858026
174,do,xxo,S1,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
175,do,xxo,S10,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
176,do,xxo,S11,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
177,do,xxo,S14,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
178,do,xxo,S15,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
179,do,xxo,S22,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
180,do,xxo,S27,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
181,do,xxo,S29,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
182,do,xxo,S3,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
183,do,xxo,S30,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
184,do,xxo,S32,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
185,do,xxo,S33,0.6973073926829717,0.9999997515190893,0.8277850264269502,0.43105690095069343
186,do,xxo,S34,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
187,do,xxo,S36,0.7488275326917537,0.9999911216011216,0.7946137013587767,0.18229620330654323
188,do,xxo,S37,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
189,do,xxo,S38,0.009994300653299891,0.0037494753084696825,0.009892263520828271,0.016339469374606376
190,do,xxo,S40,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
191,do,xxo,S41,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
192,do,xxo,S42,0.08221549792998918,0.00012381212080075116,0.2557566206932103,0.00640064481782032
193,do,xxo,S44,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
194,do,xxo,S47,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
195,do,xxo,S48,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
196,do,xxo,S5,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
197,do,xxo,S52,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
198,do,xxo,S54,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
199,do,xxo,S56,0.6973070161449743,0.9999997514468429,0.8277788215284261,0.4310371216981313
200,do,xxo,S57,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
201,do,xxo,S8,0.6963466529137694,0.9999995660877311,0.8133176277491939,0.3852127536428814
202,do,xxo,S9,0.08943311048675451,6.2503514230112266e-06,0.08473332067363695,0.05255456588775764
203,do,xxx,S1,0.9999862810139719,0.9999999559636289,0.9999908325209867,0.3328353762953515
204,do,xxx,S10,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
205,do,xxx,S11,0.0022590294652192894,2.4617472162665344e-06,0.0015307663803380874,0.3227304366144558
206,do,xxx,S14,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
207,do,xxx,S15,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
208,do,xxx,S22,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
209,do,xxx,S27,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
210,do,xxx,S29,0.0013776746442096717,1.4179164442680522e-07,0.0008470314208394804,0.3852127536428814
211,do,xxx,S3,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
212,do,xxx,S30,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
213,do,xxx,S32,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
214,do,xxx,S33,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
215,do,xxx,S34,0.9110226158645145,0.9999543305437857,0.9184414732048702,0.08342195320433816
216,do,xxx,S36,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
217,do,xxx,S37,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
218,do,xxx,S38,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
219,do,xxx,S40,0.002311143701380445,0.0008083034234340925,0.002310631944105479,0.00034052672295012203
220,do,xxx,S41,0.9110226158645145,0.9999543305437857,0.9184414732048702,0.08342195320433816
221,do,xxx,S42,0.9110227324379856,0.9999145080273356,0.91716120640793,0.06905558955534793
222,do,xxx,S44,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
223,do,xxx,S47,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
224,do,xxx,S48,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
225,do,xxx,S5,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
226,do,xxx,S52,0.3950236017585022,4.8016633466528286e-06,0.3885692041719535,0.016339469374606376
