participant,mdp_code,cond,belief-reward,unknown_color_ent_exp,avg_revisit_exp,uncertain_prop_exp,dem_len_exp,uncertain_prop_sim,unknown_color_ent_sim,dem_len_sim,avg_revisit_sim
S46,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S49,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S50,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S51,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S53,xxo,show,10,-0.0,0.1,0.7272727272727273,11.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S55,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S6,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S7,xxo,show,10,-0.0,0.0,0.4444444444444444,9.0,0.4522134981633455,0.06771348568966033,11.73,0.045629453879453885
S0,xxx,show,10,1.5,1.125,0.23529411764705882,17.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S12,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S13,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S16,xxx,show,10,1.5304930567574824,1.1,0.42857142857142855,21.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S17,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S18,xxx,show,10,-0.0,0.0,0.4444444444444444,9.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S19,xxx,show,10,-0.0,1.6363636363636365,0.13793103448275862,29.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S2,xxx,show,10,1.3787834934861753,0.1,0.6363636363636364,11.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S20,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S21,xxx,show,10,-0.0,0.0,0.4444444444444444,9.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S23,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S24,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S25,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S26,xxx,show,10,-0.0,0.0,0.4444444444444444,9.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S28,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S31,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S35,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S39,xxx,show,10,-0.0,0.5454545454545454,0.23529411764705882,17.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S4,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S43,xxx,show,10,1.5,1.5555555555555556,0.17391304347826086,23.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S45,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S46,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S49,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S50,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S51,xxx,show,10,-0.0,0.0,0.4444444444444444,9.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S53,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S55,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S6,xxx,show,10,1.5,0.0,0.8,5.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
S7,xxx,show,10,1.3709505944546687,0.0,0.5555555555555556,9.0,0.33617626061478173,1.4748516716007019,13.016,0.4425743978244009
